post_id,creator_id,creator_follower_count,creator_follower_count_copy,creator_avg_past_likes,is_reel,video_duration_sec,posting_hour,posting_day,hashtag_count,num_mentions,caption_category,caption,caption_length,engagement_rate,likes_count,comments_count,shares_count,saves_count,views_count,went_viral,random_noise_1,random_noise_2_device
20606,182,75444,75429.25618332166,1189,0,0.0,5,Fri,14,2,Promotional,Sponsored but I genuinely love this product. Link in bio to shop the collection now.,84,0.003,167,29,25,14,72387,0,21.40766006282706,iOS
20105,213,21581,21620.454383087275,1226,1,32.5,6,Sat,10,1,Personal,Grateful for this beautiful sunset today. Missing home cooked food so much today.,81,0.09712,1505,271,193,225,91573,0,32.87345731712878,iOS
20646,99,59204,59213.2838028824,2038,1,25.6,17,Mon,7,2,Promotional,Link in bio to shop the collection now. Excited to partner with this amazing brand.,83,0.003,124,23,12,7,227137,0,21.809310896486817,Android
21365,22,44156,44214.45701540307,2017,1,19.6,10,Mon,9,2,Question,Should I do a giveaway this week let me know. Do you prefer reels or regular posts.,83,0.02666,919,139,82,127,121326,0,35.19934247988183,iOS
21041,45,4692,4688.982695192607,256,0,0.0,23,Thu,13,0,Motivational,Hard work always pays off eventually trust the process. Stay consistent and the results will follow.,100,0.1161,369,56,45,74,2889,0,39.86228389903059,Web
20440,202,7320,7228.557887029358,219,1,20.7,7,Sat,9,2,Motivational,Stay consistent and the results will follow.,44,0.121,585,108,60,79,21254,0,37.43534951235665,iOS
21020,24,13310,13274.729619053927,761,1,6.5,6,Sun,10,2,Personal,Late night walk through the city lights. Spent the evening at marine drive with friends.,88,0.07714,749,126,118,79,44942,0,52.70738495314445,iOS
20092,51,102924,102940.84992256104,4362,0,0.0,9,Sun,8,1,Meme,That feeling when chai fixes everything.,40,0.003,233,36,20,33,156667,0,56.865841374533744,Android
21113,186,13693,13699.223359709844,530,0,0.0,10,Thu,9,3,Question,Which outfit do you all like more comment below. Any recommendations for weekend plans in the city.,99,0.04969,550,64,50,62,21505,0,31.839369538934594,Android
21217,74,94740,94714.7543553042,1983,0,0.0,16,Tue,9,0,Promotional,Use my code MUMBAI10 for a discount.,36,0.003,205,23,26,27,149524,0,57.085723571965346,iOS
20909,15,7243,7224.016934323521,373,1,35.0,23,Thu,9,1,Motivational,Every small step counts towards success.,40,0.16701,760,144,57,132,23531,0,32.21011648367572,Android
20103,31,1340,1371.289126885011,23,1,5.0,9,Sun,7,2,Motivational,Stay consistent and the results will follow. Never give up on your dreams keep going.,85,0.24964,194,33,21,18,3370,1,33.27098271602396,Android
20239,1,4420,4405.178730055341,159,0,0.0,3,Sat,10,1,Question,Do you prefer reels or regular posts.,37,0.13433,490,66,55,60,4634,0,75.15385329092408,iOS
21184,46,1006,1047.9061997084095,16,1,9.9,15,Sat,16,0,Promotional,Swipe up to grab yours before it sells out. Use my code MUMBAI10 for a discount.,80,0.23195,156,27,22,22,3800,1,61.278679431108074,Android
20943,99,59204,59091.5217836003,2038,1,16.3,4,Tue,13,1,Personal,Late night walk through the city lights. Grateful for this beautiful sunset today.,82,0.003,112,17,15,16,128930,0,63.88536794469,Android
20939,57,2642,2701.088837096015,131,0,0.0,11,Sun,8,1,Question,Do you prefer reels or regular posts.,37,0.1817,379,41,49,22,1645,1,47.19839743276598,iOS
20006,212,169962,170076.17871012038,3044,1,17.2,19,Mon,5,2,Question,What is your favorite street food spot in Mumbai.,49,0.003,385,42,45,26,792305,0,52.20917344995954,Android
21262,110,7186,7180.0615538826805,136,1,23.6,12,Mon,4,2,Promotional,Sponsored but I genuinely love this product. Use my code MUMBAI10 for a discount.,81,0.0979,519,78,39,78,35789,0,54.24136753684195,iOS
20966,98,9299,9297.742603962246,339,1,27.0,16,Sun,8,1,Question,Any recommendations for weekend plans in the city. What should I vlog next tell me in comments.,95,0.1234,879,116,58,124,38520,0,40.09669119697891,iOS
20019,199,1551,1536.286065622876,59,0,0.0,1,Wed,0,0,Promotional,Swipe up to grab yours before it sells out. Limited time offer just for my followers.,85,0.17851,175,32,23,33,970,1,57.64512753374606,iOS
20122,136,3532,3574.0581041940823,66,1,37.4,0,Tue,7,1,Motivational,Hard work always pays off eventually trust the process.,55,0.15354,400,51,40,47,13826,0,64.82765447377803,Web
20662,197,4979,4921.164773123816,77,1,9.3,3,Sun,12,1,Personal,Missing home cooked food so much today.,39,0.14206,560,75,67,53,10187,0,72.34148476514635,Web
21172,19,8298,8302.792817127307,455,0,0.0,4,Sun,5,1,Question,Which outfit do you all like more comment below.,48,0.11199,637,139,68,42,7682,0,37.86340108359825,iOS
20275,167,4054,4055.5203134226003,170,1,40.6,14,Tue,6,4,Question,Any recommendations for weekend plans in the city. Which cafe should I visit next in Bandra.,92,0.17196,545,63,63,46,13744,0,66.57195697645078,Android
20434,185,28230,28199.801988879284,741,0,0.0,19,Thu,15,2,Meme,Monday mood be like absolutely not today. Me pretending to work while scrolling reels.,86,0.05293,1007,172,144,200,29570,0,34.087336122397616,iOS
20812,193,800,775.4791224381161,43,0,0.0,23,Sat,15,4,Meme,Me pretending to work while scrolling reels. When the auto driver actually uses the meter.,90,0.24467,148,18,14,25,928,1,35.8170313434978,Android
21300,85,12073,12105.867280515384,450,1,5.0,16,Sat,7,1,Promotional,Swipe up to grab yours before it sells out.,43,0.10575,1013,145,59,132,47983,0,59.722868901461084,iOS
21314,126,24956,24998.11986636175,1286,1,5.0,1,Sun,6,1,Motivational,Never give up on your dreams keep going. Every small step counts towards success.,81,0.03333,598,82,71,74,75532,0,46.069065701400426,iOS
20182,16,1188,1154.710283555137,21,0,0.0,8,Tue,14,2,Question,Which outfit do you all like more comment below. What should I vlog next tell me in comments.,93,0.22191,204,25,29,19,828,1,36.594417554835616,iOS
20185,201,26056,26098.022082831678,1083,0,0.0,5,Fri,10,2,Promotional,Excited to partner with this amazing brand. Sponsored but I genuinely love this product.,88,0.00743,133,18,20,18,17577,0,61.19518528683459,iOS
20407,138,56557,56549.40607867638,2836,1,23.4,17,Wed,14,1,Motivational,Believe in yourself and keep pushing forward.,45,0.01438,558,90,61,68,141329,0,62.0899388393032,Android
20866,11,3988,3993.4167371083295,88,1,26.4,23,Sat,9,4,Meme,When Mumbai local trains are on time for once.,46,0.18701,561,78,39,70,11719,0,63.813121190247536,Android
20521,59,20857,20998.759596754713,365,0,0.0,7,Wed,13,0,Motivational,Discipline beats motivation every single time.,46,0.04125,598,83,88,59,33445,0,54.38610918222296,Android
21004,93,28695,28743.920325297895,1518,1,15.0,17,Fri,11,3,Promotional,Limited time offer just for my followers. Sponsored but I genuinely love this product.,86,0.04868,978,115,115,140,80208,0,51.58398091088777,Android
20381,157,53471,53456.76544702712,1270,1,29.3,13,Thu,10,2,Personal,Coffee and good vibes this morning. Late night walk through the city lights.,76,0.003,99,18,15,14,233011,0,46.5595937463493,iOS
20428,105,217460,217434.4087639898,7937,1,19.4,3,Tue,7,1,Promotional,New collab dropping this week stay tuned. Swipe up to grab yours before it sells out.,85,0.003,498,76,32,45,544817,0,50.13653222928286,iOS
20079,166,2876,2843.41468942641,152,1,10.3,20,Mon,9,0,Promotional,Swipe up to grab yours before it sells out. Sponsored but I genuinely love this product.,88,0.18402,406,72,51,42,9143,0,62.37208723120955,iOS
21010,43,103589,103571.69024807947,3925,0,0.0,11,Sun,11,0,Meme,Me pretending to work while scrolling reels. When the auto driver actually uses the meter.,90,0.003,208,34,15,24,148695,0,44.451175455620174,Web
21372,99,59204,59224.726201500336,2038,0,0.0,18,Sun,14,2,Personal,Coffee and good vibes this morning. Late night walk through the city lights.,76,0.00343,143,23,14,19,79225,0,25.68018485765957,Android
20608,212,169962,169973.30884873873,3044,1,26.5,5,Mon,4,1,Motivational,Your only limit is the one you set yourself. Stay consistent and the results will follow.,89,0.003,349,54,29,31,719964,0,48.90919535865306,Android
21236,23,17510,17518.791750769156,526,0,0.0,0,Thu,9,0,Question,What is your favorite street food spot in Mumbai.,49,0.04406,462,71,63,40,11446,0,47.32840089699519,iOS
21385,171,2894,2816.2044867225927,136,0,0.0,3,Sat,9,2,Personal,Weekend trip with the family was so refreshing. Late night walk through the city lights.,88,0.16718,367,60,46,37,1812,1,42.6826436866845,Android
21268,41,1854,1920.095182010271,31,0,0.0,23,Wed,5,1,Personal,Missing home cooked food so much today. Just another day in Mumbai chasing dreams.,82,0.18263,247,19,38,22,2318,1,55.60413071673954,Android
21058,137,5280,5263.738669019823,154,1,23.2,1,Mon,8,3,Personal,Missing home cooked food so much today. Grateful for this beautiful sunset today.,81,0.14693,646,99,58,64,10360,0,54.586639803443234,Android
21092,103,14635,14601.631468768463,863,1,29.1,14,Wed,10,0,Personal,Late night walk through the city lights.,40,0.06495,639,89,104,95,47361,0,36.73365161353475,iOS
21102,165,2710,2706.404688100632,46,0,0.0,16,Mon,6,2,Meme,When Mumbai local trains are on time for once. POV you are stuck in Mumbai traffic again.,89,0.17793,377,51,52,48,3308,1,39.01977777130911,iOS
21130,21,11761,11792.7610041292,696,0,0.0,20,Thu,7,2,Question,Do you prefer reels or regular posts.,37,0.09085,852,111,103,79,10545,0,64.49339528014956,iOS
21223,73,3547,3444.6553275777806,164,1,5.0,5,Thu,3,2,Question,Should I do a giveaway this week let me know.,45,0.1953,483,78,49,57,10496,1,50.060917245294036,Web
20959,123,8464,8541.2517666885,282,0,0.0,9,Tue,13,0,Meme,That feeling when chai fixes everything. POV you are stuck in Mumbai traffic again.,83,0.08764,539,86,95,89,10944,0,29.85070459297621,iOS
20560,97,15409,15413.206639464104,287,0,0.0,11,Mon,10,0,Promotional,New collab dropping this week stay tuned. Swipe up to grab yours before it sells out.,85,0.03126,356,55,43,36,21802,0,57.386569798540464,iOS
20847,104,8326,8299.657065991027,302,0,0.0,13,Sun,7,2,Meme,Me checking Instagram one more time before sleeping.,52,0.07403,417,64,48,51,7569,0,59.39584171085899,iOS
20691,88,52140,52116.21888443678,2557,0,0.0,3,Fri,5,1,Personal,Spent the evening at marine drive with friends. Missing home cooked food so much today.,87,0.003,107,13,13,10,43629,0,45.10964329485226,iOS
21377,139,38040,38029.48373264756,2154,0,0.0,4,Sat,5,2,Motivational,Believe in yourself and keep pushing forward. Every small step counts towards success.,86,0.00789,228,23,19,39,39731,0,11.9443073999917,iOS
21298,191,4646,4694.953274568214,130,0,0.0,4,Thu,10,0,Promotional,Limited time offer just for my followers. Link in bio to shop the collection now.,81,0.12196,410,75,49,43,2859,0,28.88138597312483,iOS
20437,136,3532,3523.5262751523283,66,1,37.9,22,Fri,11,1,Personal,Spent the evening at marine drive with friends.,47,0.18764,453,73,39,54,9204,1,62.4099188643222,iOS
20491,182,75444,75427.02167187711,1189,0,0.0,7,Sun,14,1,Meme,Me pretending to work while scrolling reels.,44,0.003,137,25,17,16,74055,0,28.39924839277266,Android
21390,93,28695,28760.81844578462,1518,1,24.9,22,Sun,10,2,Motivational,Stay consistent and the results will follow. Never give up on your dreams keep going.,85,0.04617,1073,150,82,84,158346,0,46.984496905837304,Android
21277,184,58952,58942.34261479227,1415,0,0.0,5,Sat,3,1,Promotional,New collab dropping this week stay tuned.,41,0.003,114,14,10,19,62013,0,71.24871912461441,Android
20070,128,15072,15099.75484013683,540,0,0.0,5,Thu,10,0,Promotional,Limited time offer just for my followers.,41,0.06921,659,128,79,97,14674,0,36.044990499177054,Web
20809,69,8963,9022.32582236932,424,0,0.0,0,Mon,10,0,Meme,POV you are stuck in Mumbai traffic again. When Mumbai local trains are on time for once.,89,0.07925,541,82,23,48,8426,0,28.244747695946394,Android
21185,22,44156,44187.22216533392,2017,0,0.0,13,Fri,10,1,Question,What should I vlog next tell me in comments. Which cafe should I visit next in Bandra.,86,0.003,95,14,10,15,43778,0,40.2824890828422,iOS
20012,157,53471,53475.27018210588,1270,1,27.4,6,Sun,11,1,Meme,That feeling when chai fixes everything.,40,0.02487,1019,125,115,136,173983,0,50.02981575342086,iOS
20145,135,48011,48075.86927317467,1655,1,24.3,10,Sat,5,2,Promotional,Use my code MUMBAI10 for a discount. Link in bio to shop the collection now.,76,0.003,111,15,13,14,161615,0,58.448478996992854,iOS
20918,185,28230,28256.97087336409,741,1,36.7,21,Thu,6,2,Question,Which outfit do you all like more comment below.,48,0.06221,1203,205,149,167,67197,0,54.85676878669536,iOS
20640,11,3988,3906.258419937125,88,0,0.0,14,Fri,8,1,Promotional,Sponsored but I genuinely love this product.,44,0.14474,393,84,57,36,4384,0,32.92461374788191,iOS
20177,47,1621,1668.9694174887563,32,0,0.0,20,Thu,9,1,Personal,Just another day in Mumbai chasing dreams.,42,0.21102,289,28,40,34,1750,1,70.41303784729108,Android
20995,144,3441,3443.3882326178764,204,0,0.0,15,Mon,9,1,Meme,Monday mood be like absolutely not today.,41,0.14435,399,42,36,52,3360,0,67.00705958252433,iOS
20441,132,7286,7310.125864533686,121,1,29.9,10,Wed,11,0,Question,What should I vlog next tell me in comments. What is your favorite street food spot in Mumbai.,94,0.1035,574,78,42,85,19727,0,30.185670971211618,Android
20522,161,23456,23475.31556954615,1134,0,0.0,5,Mon,13,1,Promotional,New collab dropping this week stay tuned. Sponsored but I genuinely love this product.,86,0.03854,616,107,62,113,26520,0,34.672550785506544,iOS
21378,215,42079,41998.09536244443,754,0,0.0,15,Fri,9,1,Question,Should I do a giveaway this week let me know. Which cafe should I visit next in Bandra.,87,0.003,95,20,13,5,70210,0,51.65799278101172,Android
21005,37,18796,18649.081906412313,443,1,20.0,10,Tue,9,0,Personal,Missing home cooked food so much today. Spent the evening at marine drive with friends.,87,0.06554,747,140,128,88,54631,0,65.97422143996062,iOS
20144,164,42534,42513.252938916936,1076,0,0.0,3,Sun,14,1,Personal,Late night walk through the city lights.,40,0.003,91,14,8,19,27961,0,43.15870285174316,Web
20754,194,26026,26002.79802581262,1291,0,0.0,8,Sat,7,0,Personal,Coffee and good vibes this morning.,35,0.003,52,8,8,9,22441,0,41.29278095973932,iOS
20520,57,2642,2638.1327785087,131,1,18.8,11,Sat,4,2,Question,What is your favorite street food spot in Mumbai.,49,0.2105,408,60,46,28,11254,1,41.96050282933825,Android
20823,12,51515,51426.88105548126,2892,0,0.0,12,Thu,9,3,Question,Which outfit do you all like more comment below. Should I do a giveaway this week let me know.,94,0.003,96,10,9,16,57305,0,38.4340134616256,iOS
20429,181,2026,2018.429886179412,104,0,0.0,1,Wed,12,0,Question,What is your favorite street food spot in Mumbai. Should I do a giveaway this week let me know.,95,0.18981,274,39,36,42,2038,1,48.18780927894605,Android
20613,6,22343,22325.366790991917,1174,1,14.6,9,Tue,18,0,Motivational,Discipline beats motivation every single time. Every small step counts towards success.,87,0.06733,983,224,124,149,91170,0,53.66062141218058,Android
21033,20,2464,2443.1723001607024,112,0,0.0,7,Wed,11,0,Promotional,Use my code MUMBAI10 for a discount. Limited time offer just for my followers.,78,0.1529,259,44,28,25,4386,0,76.35459225513333,iOS
20157,206,1587,1617.6004153646943,85,1,22.4,22,Fri,4,2,Personal,Late night walk through the city lights. Weekend trip with the family was so refreshing.,88,0.22753,255,32,34,40,3394,1,63.981188477703896,iOS
20540,43,103589,103622.39629788182,3925,0,0.0,12,Sat,7,1,Meme,When the auto driver actually uses the meter. Monday mood be like absolutely not today.,87,0.003,227,33,20,32,104699,0,37.993343893022164,Android
20462,134,21618,21703.52810465211,396,1,8.3,17,Mon,13,0,Personal,Grateful for this beautiful sunset today.,41,0.07248,1163,130,126,92,97213,0,67.30990495819563,Android
20577,89,218677,218660.49841407672,8649,0,0.0,18,Fri,16,1,Personal,Spent the evening at marine drive with friends. Coffee and good vibes this morning.,83,0.003,451,46,56,49,324212,0,39.79583791023058,iOS
20256,207,19828,19736.27350999524,390,1,21.5,8,Fri,7,4,Personal,Just another day in Mumbai chasing dreams.,42,0.003,42,7,4,3,50047,0,61.088015485407425,Android
20980,102,7438,7475.077050867588,212,0,0.0,4,Sun,12,4,Promotional,Limited time offer just for my followers. Sponsored but I genuinely love this product.,86,0.07659,381,47,45,31,10129,0,49.13224295823681,iOS
21186,44,112688,112702.0200856241,3348,1,13.7,10,Fri,9,0,Question,Any recommendations for weekend plans in the city.,50,0.003,227,44,23,28,466620,0,47.814437109607155,iOS
21007,90,11680,11671.593675749069,183,0,0.0,22,Sat,5,1,Question,Should I do a giveaway this week let me know. What is your favorite street food spot in Mumbai.,95,0.09102,768,137,80,66,10326,0,47.80552022752959,iOS
20561,90,11680,11602.565617364615,183,1,32.6,0,Tue,11,1,Question,Do you prefer reels or regular posts. Any recommendations for weekend plans in the city.,88,0.07327,580,110,56,68,35484,0,44.61486255689767,Android
20209,185,28230,28284.701306876847,741,0,0.0,7,Sun,7,0,Motivational,Discipline beats motivation every single time.,46,0.0069,163,30,16,16,23225,0,34.45866758552997,Android
20911,213,21581,21541.192668923744,1226,1,31.9,20,Sat,13,1,Personal,Just another day in Mumbai chasing dreams. Coffee and good vibes this morning.,78,0.08287,1186,171,120,120,95918,0,52.99090545948986,iOS
20002,127,2703,2726.8430467511635,60,1,36.9,23,Thu,13,1,Personal,Coffee and good vibes this morning. Grateful for this beautiful sunset today.,77,0.20117,405,70,38,47,14109,1,39.702701959605065,Android
20270,144,3441,3455.983422463752,204,0,0.0,0,Sat,9,0,Personal,Grateful for this beautiful sunset today.,41,0.11702,350,34,34,36,4125,0,65.16915918181374,Android
20266,155,2145,2210.0287531636377,74,1,26.3,3,Sun,8,0,Personal,Late night walk through the city lights.,40,0.18262,279,39,22,24,4938,1,38.48481923686965,iOS
20915,133,7910,7891.505693020299,409,0,0.0,14,Tue,7,4,Motivational,Your only limit is the one you set yourself. Discipline beats motivation every single time.,91,0.09967,616,95,94,73,11614,0,56.0833000387115,iOS
20231,66,6202,6240.740281870445,194,1,5.0,8,Mon,11,1,Promotional,Swipe up to grab yours before it sells out.,43,0.13525,632,90,73,54,25604,0,20.04958745908391,iOS
21375,175,3700,3651.6122001962867,221,0,0.0,10,Tue,8,2,Personal,Missing home cooked food so much today. Coffee and good vibes this morning.,75,0.1599,372,66,60,70,6076,0,75.9094094981208,iOS
21120,153,1410,1495.1007545152067,80,1,19.8,15,Sun,6,0,Promotional,Use my code MUMBAI10 for a discount.,36,0.21196,227,34,10,37,3584,1,29.756385750856264,Android
21370,215,42079,42018.884128487436,754,0,0.0,0,Fri,10,3,Motivational,Hard work always pays off eventually trust the process. Discipline beats motivation every single time.,102,0.00884,259,34,25,41,59911,0,73.3090283363114,iOS
20865,67,9434,9498.052653075234,304,0,0.0,5,Wed,8,1,Motivational,Discipline beats motivation every single time.,46,0.0629,502,69,42,55,11045,0,65.36346044053809,Android
21067,211,37502,37577.32698161948,1239,0,0.0,7,Sun,9,1,Promotional,New collab dropping this week stay tuned. Sponsored but I genuinely love this product.,86,0.003,75,10,8,12,62805,0,50.64188623321889,iOS
20874,83,18971,18976.981397505497,932,1,36.4,14,Sun,6,2,Question,Do you prefer reels or regular posts. What should I vlog next tell me in comments.,82,0.08905,1359,155,103,148,65959,0,44.77585335287404,Android
21246,132,7286,7312.393286713314,121,0,0.0,21,Mon,12,0,Motivational,Hard work always pays off eventually trust the process. Discipline beats motivation every single time.,102,0.10824,623,86,75,100,7138,0,61.20551951711183,iOS
20399,204,35946,35931.43359028405,1929,0,0.0,0,Fri,7,2,Personal,Missing home cooked food so much today. Coffee and good vibes this morning.,75,0.003,70,11,10,11,42246,0,49.38837468407544,Android
21271,115,4744,4771.864928561204,238,1,39.4,2,Tue,10,2,Meme,When Mumbai local trains are on time for once.,46,0.14786,558,72,57,58,14555,0,42.31659600053978,iOS
20046,74,94740,94752.47861394541,1983,0,0.0,23,Fri,9,4,Meme,Monday mood be like absolutely not today. When the auto driver actually uses the meter.,87,0.003,203,34,22,24,106280,0,38.7879774626077,Android
20162,178,2469,2427.2829750162455,56,1,7.9,18,Thu,10,2,Meme,POV you are stuck in Mumbai traffic again. Me pretending to work while scrolling reels.,87,0.21903,405,46,36,59,9335,1,44.3639422403739,iOS
20992,51,102924,102935.9979631748,4362,0,0.0,6,Wed,13,0,Meme,Me checking Instagram one more time before sleeping.,52,0.003,211,36,34,26,128005,0,55.43630640468057,iOS
20728,39,38205,38110.09796395979,1048,1,21.2,1,Sun,14,0,Personal,Late night walk through the city lights. Just another day in Mumbai chasing dreams.,83,0.01132,320,39,46,39,95199,0,33.69188600573355,Android
20630,34,20189,20310.341097093056,556,0,0.0,10,Wed,6,0,Meme,When Mumbai local trains are on time for once. When the auto driver actually uses the meter.,92,0.02613,397,69,32,46,25728,0,57.94634428825406,iOS
20289,20,2464,2544.3396822336977,112,0,0.0,4,Sun,9,0,Meme,When the auto driver actually uses the meter.,45,0.14558,258,31,27,35,2767,0,51.57962314635823,iOS
21060,22,44156,44200.25918580826,2017,0,0.0,9,Fri,6,0,Motivational,Stay consistent and the results will follow.,44,0.003,101,14,9,17,54711,0,38.94545685881489,iOS
21359,60,7576,7560.279270048801,154,1,22.8,16,Wed,12,2,Meme,When Mumbai local trains are on time for once. Me pretending to work while scrolling reels.,91,0.1235,624,123,71,70,21308,0,52.84714162615245,Android
20576,12,51515,51599.82261027761,2892,1,26.9,13,Mon,8,1,Promotional,Excited to partner with this amazing brand.,43,0.003,112,14,9,14,138780,0,42.99563079537176,Android
20851,213,21581,21544.779232425863,1226,1,22.9,21,Sat,6,0,Personal,Missing home cooked food so much today.,39,0.09763,1504,221,185,219,116543,0,61.12398172418946,Web
20912,67,9434,9348.511030396445,304,0,0.0,23,Tue,11,0,Meme,Monday mood be like absolutely not today.,41,0.11091,777,114,70,116,14172,0,59.14893246875933,iOS
21255,111,7706,7735.958952781579,438,1,23.5,20,Tue,13,2,Meme,Me checking Instagram one more time before sleeping.,52,0.15186,711,127,106,103,29613,0,37.81545151523005,Android
21264,37,18796,18760.300300560153,443,1,40.1,17,Sat,11,0,Personal,Weekend trip with the family was so refreshing.,47,0.06177,748,105,88,110,66943,0,30.943161309325763,Android
20933,164,42534,42605.49226734352,1076,0,0.0,6,Sun,11,1,Motivational,Hard work always pays off eventually trust the process. Never give up on your dreams keep going.,96,0.003,105,13,12,13,23637,0,55.8970844766237,iOS
21101,143,55526,55600.338693473874,1762,1,44.5,12,Wed,9,1,Question,What should I vlog next tell me in comments. Which outfit do you all like more comment below.,93,0.003,119,15,11,11,123049,0,61.643160354207936,Android
21208,152,18923,18875.46554819654,393,0,0.0,22,Tue,9,0,Motivational,Believe in yourself and keep pushing forward. Every small step counts towards success.,86,0.05965,732,115,71,96,19663,0,59.21582614534763,iOS
20248,9,35979,35984.92902375507,1099,0,0.0,10,Fri,12,0,Meme,When the auto driver actually uses the meter.,45,0.01209,321,34,26,54,54761,0,65.18436339750133,iOS
20477,103,14635,14641.858146742607,863,0,0.0,14,Sat,4,0,Personal,Missing home cooked food so much today. Grateful for this beautiful sunset today.,81,0.06061,671,101,46,74,13639,0,38.87822538658075,Android
20086,24,13310,13247.694493826952,761,1,27.7,16,Sat,15,2,Motivational,Hard work always pays off eventually trust the process.,55,0.09206,922,157,97,88,51700,0,64.60815065222926,Android
20470,69,8963,8901.410525408179,424,0,0.0,23,Sun,8,1,Promotional,Sponsored but I genuinely love this product. New collab dropping this week stay tuned.,86,0.07471,408,76,55,56,8070,0,67.0828307474504,iOS
20226,97,15409,15389.113744742981,287,0,0.0,22,Sat,9,1,Personal,Late night walk through the city lights. Missing home cooked food so much today.,80,0.07364,811,145,80,69,19892,0,77.66252030066842,Android
20775,123,8464,8436.481656108232,282,1,30.0,3,Sat,4,0,Promotional,Link in bio to shop the collection now.,39,0.08407,552,77,55,92,29407,0,54.51782446483884,iOS
20332,16,1188,1204.5980497241535,21,0,0.0,14,Sat,8,0,Motivational,Never give up on your dreams keep going.,40,0.18033,134,22,8,20,2346,1,47.910681210581366,iOS
20234,38,22263,22280.149777905022,644,1,18.8,22,Fri,6,1,Promotional,Sponsored but I genuinely love this product. Swipe up to grab yours before it sells out.,88,0.05517,929,114,89,136,72404,0,34.25858074852264,iOS
20589,182,75444,75505.68340269459,1189,0,0.0,15,Sat,8,1,Meme,When the auto driver actually uses the meter. That feeling when chai fixes everything.,86,0.003,163,26,21,28,144402,0,51.056606827240806,iOS
20476,164,42534,42495.66162401067,1076,1,30.3,13,Fri,7,0,Motivational,Believe in yourself and keep pushing forward. Never give up on your dreams keep going.,86,0.04071,1243,214,147,154,83301,0,44.126226651954816,iOS
20600,159,72318,72420.54181684241,3536,0,0.0,23,Fri,9,2,Meme,Monday mood be like absolutely not today.,41,0.003,162,29,17,16,76205,0,61.62635980071936,iOS
20422,6,22343,22355.533456707406,1174,1,32.8,7,Fri,5,1,Question,Do you prefer reels or regular posts. Should I do a giveaway this week let me know.,83,0.04106,715,113,57,59,66856,0,58.23662650283089,iOS
20183,143,55526,55459.26057340251,1762,0,0.0,1,Sat,11,3,Motivational,Hard work always pays off eventually trust the process. Your only limit is the one you set yourself.,100,0.003,125,20,14,14,40495,0,41.840719450123686,Web
20989,216,19932,19935.38328680779,919,0,0.0,2,Mon,14,1,Personal,Just another day in Mumbai chasing dreams.,42,0.02474,417,53,29,36,21333,0,47.21594087758028,iOS
21001,128,15072,15000.206829339946,540,0,0.0,10,Tue,8,0,Motivational,Discipline beats motivation every single time.,46,0.05999,668,104,77,67,11839,0,41.72437181093085,Web
20050,183,6770,6754.176758619048,273,1,21.8,9,Sat,5,1,Motivational,Hard work always pays off eventually trust the process. Discipline beats motivation every single time.,102,0.14685,755,125,92,103,14800,0,71.92605571776281,Android
21305,194,26026,26027.62455109251,1291,0,0.0,5,Fri,5,1,Personal,Spent the evening at marine drive with friends.,47,0.03692,661,136,52,117,17575,0,40.58110597506987,iOS
21030,52,268184,268181.2846326364,12683,1,16.6,3,Tue,10,1,Meme,POV you are stuck in Mumbai traffic again. That feeling when chai fixes everything.,83,0.003,638,103,53,80,542513,0,39.2373982787762,Web
20530,71,23270,23246.724307285287,683,0,0.0,12,Tue,10,2,Question,What is your favorite street food spot in Mumbai.,49,0.02092,347,69,49,45,20558,0,65.7400439267106,iOS
21259,111,7706,7742.049646273088,438,1,20.2,12,Tue,10,3,Meme,When Mumbai local trains are on time for once. That feeling when chai fixes everything.,87,0.11599,634,67,87,67,28507,0,33.91696892318126,iOS
20487,115,4744,4741.796005760373,238,1,14.1,21,Sun,8,1,Meme,Monday mood be like absolutely not today. That feeling when chai fixes everything.,82,0.15252,473,81,39,48,12660,0,40.40339691483655,Android
20498,22,44156,44077.280275900295,2017,0,0.0,1,Mon,10,0,Personal,Grateful for this beautiful sunset today. Weekend trip with the family was so refreshing.,89,0.003,90,16,11,15,46145,0,40.9707625860637,iOS
20107,159,72318,72449.46446471341,3536,0,0.0,14,Sun,10,1,Meme,When Mumbai local trains are on time for once.,46,0.003,146,25,15,20,93941,0,52.716738213209695,iOS
20444,182,75444,75525.06218403623,1189,0,0.0,2,Sat,8,1,Personal,Just another day in Mumbai chasing dreams.,42,0.003,161,21,19,17,56379,0,24.111342669413983,iOS
20647,79,37410,37318.5839302728,1086,1,26.6,17,Mon,9,0,Motivational,Never give up on your dreams keep going.,40,0.02957,769,141,89,81,137209,0,35.14049689889945,iOS
21037,195,7455,7444.293983176451,300,1,24.6,19,Sat,7,2,Motivational,Discipline beats motivation every single time. Never give up on your dreams keep going.,87,0.14939,677,137,97,109,33770,0,49.74779521786878,iOS
20727,43,103589,103519.96403839385,3925,0,0.0,6,Sun,12,1,Promotional,Excited to partner with this amazing brand.,43,0.003,226,35,17,23,109588,0,84.92061201853389,Android
20191,108,5878,5948.005452740799,104,1,33.9,23,Sat,7,2,Motivational,Your only limit is the one you set yourself. Discipline beats motivation every single time.,91,0.14277,608,95,70,94,27283,0,43.151987131329065,Android
